date,close,india_vix,dir_1d,dir_5d,dir_21d,macd,macd_signal,macd_hist,ema20,rsi14,stoch_k,stoch_d,roc10,bb_upper,bb_lower,bb_width,atr14,log_ret_lag1,log_ret_lag2,log_ret_lag3,log_ret_lag5
2016-07-01,17985.44140625,15.739999771118164,1.0,1.0,1.0,0.10658626738195981,0.15361725475843535,-0.13157824856695796,-1.5805966173582076,0.573242271620044,1.0762930680767886,0.9097109935545091,0.20297047484729303,-1.6428170814789858,-1.4562936306886691,-0.7399093441093316,-1.005840878270442,0.15109719262575577,0.7292906585230643,0.8565496067925426,0.8594526782665339
2016-07-04,18097.439453125,15.579999923706056,0.0,1.0,1.0,0.14125630463572428,0.1525493225745042,-0.00977879187214921,-1.5748809718488013,0.7468606820619308,1.202578580245088,1.244509672563445,0.3083097162911874,-1.635682305668009,-1.4580585309871252,-0.6869959946027906,-1.039345168080771,0.3820517839135778,0.37184445776443187,0.8150771665321636,0.8928040853681141
2016-07-05,18004.041015625,15.359999656677246,1.0,1.0,1.0,0.14955586550997957,0.15345196424147028,0.01564277225857089,-1.5708840405419537,0.4971135026097679,0.9475459519556333,1.1512096838507058,0.3180969938428956,-1.6344495066938032,-1.4585980417155078,-0.6764771232204455,-1.0783248981117892,-0.3888389529432652,-0.0043553106054056104,0.08321617718088713,0.6594543072883529
2016-07-07,18084.689453125,15.3100004196167,0.0,1.0,1.0,0.1646190396874388,0.15736289778461024,0.054451510545267694,-1.5662537174435094,0.6322711727618344,1.167242878080627,1.1836331364893284,0.4055225489291101,-1.6311483105672515,-1.4602048151560427,-0.6473656282976299,-1.1100298566432463,0.2643137747926061,-0.08638910686653867,0.14775242342558162,0.575646815821059
2016-07-08,18016.041015625,15.079999923706056,1.0,1.0,1.0,0.1612041175390863,0.15976871778892862,0.035034658782139474,-1.5629275446179416,0.4409648424259868,0.9798236926018312,1.1042213977598254,0.005053336942431251,-1.6287786517081702,-1.4609649861154193,-0.6288137191707838,-1.1320974054972193,-0.29597889504179886,-0.02168898897291996,-0.23874179871964016,0.05164477617848476
2016-07-11,18390.736328125,14.850000381469728,1.0,1.0,1.0,0.21344874769624284,0.17275337552401032,0.17150790066477006,-1.5552068313592613,1.0221300972531275,1.2941231060750222,1.2277755639724235,1.020237701013475,-1.6143705862539348,-1.46851747494062,-0.4988896003081145,-1.0867528623542535,1.3557648780075418,0.7387780691895437,0.7557254452017453,0.5816374692989607
2016-07-12,18667.3828125,14.779999732971191,0.0,1.0,0.0,0.2932032545527304,0.20002484615211524,0.35581620761719607,-1.5447429451087895,1.3505692931577407,1.303789632639147,1.2764542498234321,1.2389466807691911,-1.5918134578547347,-1.4777589129083324,-0.311722369665666,-1.074591704876567,0.972837311561844,1.6228240197067854,1.1596013489250176,0.8415531428530947
2016-07-13,18618.732421875,15.329999923706056,1.0,1.0,1.0,0.3421690003897477,0.2322078962787162,0.4191784780275636,-1.5358873364732926,1.2160505361859644,1.1635763561621695,1.34196176197676,1.1216453757793794,-1.5754837837912448,-1.482186261745867,-0.190457427051482,-1.1017883053977593,-0.2151386587604785,0.5282991365084708,1.20568227890258,0.9179724639877691
2016-07-14,18863.53125,15.609999656677246,1.0,0.0,1.0,0.41285220035533304,0.2729177175287337,0.5291788511895283,-1.5247970840447964,1.4856312076806841,1.3065058682919142,1.346376195654607,1.2504190438875455,-1.5538510801187055,-1.49216896548129,-0.006115082231106392,-1.0863901429668663,0.8462941793054397,0.44013038278763467,0.9152714058960412,1.1740143298682713
2016-07-15,18953.4296875,15.640000343322754,0.0,0.0,1.0,0.4752534490453418,0.31869569615256105,0.5945610684782779,-1.5136326871874421,1.5760493485400335,1.2130095765252114,1.3140132599891288,1.0496147340786834,-1.5326191729333078,-1.4972352096900716,0.14540958343291588,-1.0892267617789209,0.2836127835550287,0.7876347656910508,0.5223964135051239,1.429005277477524
2016-07-18,18923.1796875,15.989999771118164,0.0,1.0,1.0,0.5114580059223411,0.3629824545204108,0.5753234482525225,-1.5039119216430394,1.4853503471716132,0.8770369462559646,1.211862447515738,0.9525117163475989,-1.51571021940641,-1.498515488672267,0.2487495253853903,-1.0830457625541559,-0.14657838436908446,0.0958521696555914,0.5614774621116422,0.7680504255458527
2016-07-19,18904.9296875,15.800000190734863,1.0,0.0,1.0,0.5286228404660399,0.4020455954224998,0.5079357041495929,-1.4953464139197015,1.4279005710825872,0.8103530306348818,1.0349848044221248,0.7949559114650862,-1.5017267070949993,-1.497281553644857,0.3199073326353189,-1.1002973095722217,-0.10374678782039638,-0.17404008005422192,0.019930661956370627,0.2944080151731945
2016-07-20,18967.978515625,15.989999771118164,0.0,1.0,1.0,0.5435291884235023,0.4364517288027121,0.44785756228207135,-1.4868039097089498,1.5044240096110466,0.8789709083963201,0.9159005871479112,0.981872746695479,-1.4889299893148662,-1.4926339498064265,0.36352213089665975,-1.1362901200490303,0.18710582519823962,0.05845393498453433,-0.03508068628996015,0.47137519038100034
2016-07-21,18674.083984375,15.710000038146973,1.0,1.0,1.0,0.5000593186099073,0.45477421922092603,0.24036908839012028,-1.4827703286795575,0.6230179173148775,0.06467007692809232,0.626293179372936,0.5429358621390772,-1.4844239667893082,-1.483336587560454,0.33300796222553003,-1.1018939110324457,-1.0960133325940415,-0.632906418213485,-0.57628204071398,-0.38314162084524295
2016-07-22,18690.18359375,15.5,1.0,1.0,1.0,0.4603621395515536,0.46102846043685786,0.08468156066735062,-1.4789184660354933,0.6491976191226883,0.10697120804504257,0.37553875546982973,0.644098496836683,-1.4790655762617966,-1.4782759092213518,0.33260984941226285,-1.1215088856281292,0.019969925324144926,-0.7493581270588908,-0.5057604606479698,-0.4991311091923748
2016-07-25,18989.37890625,15.720000267028809,0.0,0.0,1.0,0.4688338682105996,0.4678252881292496,0.09168124601357917,-1.4716714454931334,1.0904786432775935,0.8930958803176823,0.3805742839453133,0.542108434412942,-1.474367848041197,-1.4622920661126508,0.2637884945626015,-1.0558814087023178,1.0372257678655332,0.7369732883432067,-0.02117111068293757,0.0216826873287619
2016-07-26,18860.630859375,15.619999885559082,1.0,0.0,1.0,0.44728542881243205,0.4687010225737184,0.015295653229265717,-1.4667334609427782,0.7377031213984256,0.5548151254834908,0.5553101604382986,0.07698374473282979,-1.4739953616026613,-1.444693660557176,0.1621127105913274,-1.0649372097776257,-0.49915947849840603,0.37527058872824315,0.31905031768733855,-0.15227884527434232
2016-07-27,19021.728515625,15.43000030517578,1.0,0.0,1.0,0.44829044045800176,0.46961436750755164,0.015780850709649727,-1.460240161726557,0.967408754172497,0.978093288383926,0.8658637010463978,0.3135880968897756,-1.4727684668915662,-1.4264585313692841,0.0621992220404928,-1.0631491334991559,0.5376488387581335,0.027191049035543934,0.6141400756860586,0.0019423047287774897
2016-07-28,19076.328125,15.149999618530272,0.0,0.0,1.0,0.4501155082051222,0.470731403782613,0.01840858906695506,-1.4536787510519773,1.042283642626307,1.0437832101174864,0.9195834779299135,0.09644189026540007,-1.4712622417482848,-1.4095012129700748,-0.02798435360865509,-1.1023960762180027,0.1557320358453585,0.4834858128244204,0.11166689142260453,0.552646791095101
2016-07-29,18952.9296875,14.920000076293944,0.0,0.0,1.0,0.42441872072799697,0.46618511461127404,-0.05465164714964451,-1.4492938156318436,0.6928218537851606,0.3681637195546011,0.8530425690504755,-0.14047172707326905,-1.4704678141229361,-1.3967298128423438,-0.09734643789901463,-1.1280268187807625,-0.4779326173468825,-0.22411917284432054,0.12376672619996476,0.3335949208541182
2016-08-01,18740.380859375,15.18000030517578,0.0,1.0,1.0,0.36335635873142474,0.4496213991846072,-0.20968352890171407,-1.4479990253128059,0.15204108387993587,-0.9001357460023826,0.18345711155100827,-0.3423199919635946,-1.4735741700369038,-1.3833912270514814,-0.19120574608566132,-1.0676855031641805,-0.8022330147799639,-0.8915800070728577,-0.6399990012558289,-0.4756736649380068
2016-08-02,18708.033203125,15.6899995803833,0.0,1.0,1.0,0.3037736832862852,0.4237569871152877,-0.32966799741270975,-1.4472342791487716,0.07432698654987645,-1.0934569037377224,-0.5784653554230681,-0.35813984793794557,-1.4764856454265403,-1.3721856549421296,-0.27143999530567275,-1.0865598100085834,-0.15540294102388663,-0.6668578977626233,-0.8173536174990332,-0.3244382202716648
2016-08-03,18601.783203125,16.239999771118164,0.0,1.0,1.0,0.23434449559808573,0.3883675462343707,-0.45254648312423534,-1.4478783250788085,-0.18018567148954248,-1.6248382649201714,-1.2889671744985653,-0.5444251053681697,-1.4834197835964418,-1.356944848551811,-0.39671357661597456,-1.0926429347211528,-0.42414849839461344,-0.4034280298872494,-0.7866953421976155,-0.7475802760761555
2016-08-04,18571.482421875,15.140000343322754,1.0,1.0,1.0,0.17000047012339628,0.3464345929947071,-0.5369616492913406,-1.4488420272328746,-0.25254822976294594,-1.353762580583045,-1.4506843697957685,-0.2550382627606811,-1.4904319222329137,-1.3431053210957686,-0.5141230604384168,-1.083740079092583,-0.14881031138426848,-0.3988346242341412,-0.4142282734950137,-0.8815634655781701
2016-08-05,18925.728515625,14.350000381469728,1.0,1.0,1.0,0.17117512187870262,0.3131368999869825,-0.4255617026860675,-1.4452597524475819,0.43868111694797457,0.3723616853935645,-0.928122534872698,0.12413548237394463,-1.5021723538537055,-1.3186687794949394,-0.7170894575928858,-1.048381616488523,1.2413404963581738,0.761592546997736,0.3819499602084056,-0.12517047952958152
2016-08-08,18939.228515625,14.59000015258789,0.0,1.0,1.0,0.16979278406607287,0.28620610959973863,-0.34342490623618827,-1.441848901294618,0.46177016476432836,0.43711874264228295,-0.19303836729988974,-0.19525361180444775,-1.5053555273468913,-1.3080090560937927,-0.7944093354959593,-1.087256743124692,0.009898377509371536,0.8721726081587646,0.6293673926106196,0.23212615006391119
2016-08-09,18933.080078125,14.539999961853027,0.0,1.0,1.0,0.16331621466482987,0.2632904106640093,-0.29162786002098945,-1.4388402019197952,0.4445957429179074,0.40762580048097424,0.4348935959360816,-0.05943475389060403,-1.5045568434360737,-1.305293253329139,-0.8050144377986777,-1.1122868983942258,-0.06038712672902801,-0.034804326622907916,0.6797707903235168,0.2739282901214874
2016-08-10,18647.583984375,14.920000076293944,0.0,1.0,1.0,0.10875414844963656,0.23340725684175448,-0.3815121346677196,-1.4397077969840062,-0.2810413177971038,-0.9618473022785975,-0.04074963982204509,-0.552038127810674,-1.5049171087124238,-1.3045308735888996,-0.8112767468666939,-1.0741239134160305,-1.0674678975551075,-0.7854578001027909,-0.6363069801730469,-0.009099622916334387
2016-08-11,18640.18359375,14.210000038146973,1.0,1.0,1.0,0.06111019838481614,0.19941467960702605,-0.43452611877844666,-1.4405858144823174,-0.2981452718221918,-0.9973456370464496,-0.5521337523855069,-0.6189559323995772,-1.5045963916834901,-1.3078513635967346,-0.7910154514613491,-1.102330047713411,-0.06527989750452427,-0.7888668314253526,-0.679160452479762,0.027649523380856605
2016-08-12,18963.478515625,13.770000457763672,1.0,1.0,1.0,0.07171613117388037,0.17446585593576774,-0.31785636743088524,-1.4373151872543588,0.34601125184797715,0.5534416047372032,-0.5001506660759814,-0.12825731117144498,-1.5044277631246241,-1.3078934152341115,-0.7898329996069735,-1.0731677113832112,1.1262152145295705,0.7395788661179218,-0.002767830265362834,-0.022999762644658934
2016-08-16,19001.9296875,14.18000030517578,1.0,1.0,1.0,0.08280147843354967,0.15685352544757633,-0.22321128124799036,-1.4338725735670068,0.41340211568028257,0.7378849186919945,0.10580098091101493,0.15250144295759363,-1.5031030754326917,-1.3082262993716278,-0.7805321246277545,-1.0832114469515077,0.09879409874964816,0.8538971978185735,0.6620302932853339,0.016109846817547728
2016-08-17,19041.029296875,14.779999732971191,1.0,1.0,1.0,0.09423863204932213,0.14518486565575076,-0.14653442607164138,-1.4302661998031008,0.48405626797693796,0.8775686871632309,0.7742047498679979,0.23302564009787316,-1.5007955635275556,-1.3088205581779468,-0.7642598271275405,-1.1077949383124945,0.10082328626687903,0.1394567791387228,0.7567132077907368,0.08703425358926926
2016-08-18,19352.576171875,14.550000190734863,1.0,0.0,1.0,0.14889814467787355,0.14742116155386187,0.03284769789473639,-1.4230859829991451,0.9817235167675787,1.2835973322620235,1.03450402536094,0.7057472084708261,-1.48980056400232,-1.3151791850152974,-0.6672262190374914,-1.0843096114887492,1.0608010557280998,0.8097338060713279,0.7194255227228347,1.0233646689583678
2016-08-19,19414.47265625,14.539999961853027,0.0,0.0,1.0,0.19732581300393096,0.15946216280791528,0.15933417586937174,-1.4158113265018437,1.0681516387640362,1.1975347747452079,1.198368417573105,0.8111440970404387,-1.477693303214617,-1.3179458387310863,-0.5842712717133689,-1.1213687289144312,0.17787828985561766,0.8634217740647856,0.7645054636077778,1.1303419408957758
2016-08-22,19330.025390625,14.239999771118164,1.0,0.0,1.0,0.21718045975252118,0.1732981216622079,0.1824901868585711,-1.4102913117992872,0.8172353134057928,0.8268313146964816,1.1802806305495335,0.3076717886958028,-1.470301692112195,-1.3171245773989941,-0.5478030875673141,-1.1226683309886805,-0.33363793189884267,-0.1081516767147936,0.5168518458895742,0.4880805853163787
2016-08-23,19341.42578125,13.899999618530272,1.0,1.0,1.0,0.22957719576111105,0.18699123351196714,0.1806473763062171,-1.4051536673154301,0.8358251311262787,0.8624234500533763,1.0301328575982704,0.3050299551927913,-1.463873414073073,-1.31914226342927,-0.5009380249619937,-1.1583244242307777,0.0015367529733620057,-0.23101740051102262,-0.08695495142251541,0.44529228507456553
2016-08-24,19355.375,13.489999771118164,0.0,1.0,1.0,0.23639256518383045,0.19938851237300304,0.16393036698909091,-1.4003299285547852,0.8599429669887856,0.9059730527120952,0.9261915993902897,0.3274156137284547,-1.457143275522998,-1.3195684711183902,-0.4613871557052476,-1.1968099436501385,0.010432694229295474,0.008713336011258226,-0.18240307381860632,0.40552500826612986
2016-08-25,19304.025390625,13.289999961853027,0.0,1.0,1.0,0.22843290072028175,0.2076213029047019,0.11020601299562058,-1.3966112497610612,0.6856212768817089,0.688002164102079,0.8766992432328903,0.597656962714051,-1.4529040151256167,-1.3202290495633033,-0.43433678282699023,-1.2199020975497818,-0.21831798032585195,-0.1444701476671781,-0.11666785509709493,-0.15722250373760624
2016-08-26,19195.52734375,13.56999969482422,1.0,1.0,1.0,0.19995223419987407,0.20817827988149018,0.01118349402087392,-1.3946109563195903,0.3295133791458026,0.3161622043207385,0.681958037851818,0.48431161287743163,-1.4513459770295623,-1.3202653670144748,-0.4255586708731699,-1.2190741215417717,-0.4201372879210673,-0.4444691917786977,-0.3570324661577803,-0.42031903271390564
2016-08-29,19216.77734375,13.170000076293944,1.0,1.0,0.0,0.17623309304232607,0.20360260393873,-0.05503075382150961,-1.3925339751901884,0.3775750129174942,0.3889893138672991,0.49765421390029246,0.13994596973917783,-1.448668313781304,-1.3195393663249295,-0.4148893273255106,-1.2402152090186278,0.03653979848449065,-0.26689738418159725,-0.3421507723572475,-0.25745960298087306
2016-08-30,19531.32421875,13.020000457763672,1.0,1.0,0.0,0.20288842498038928,0.2055849018170333,0.02957097373305089,-1.3866997733805027,0.9886376157167955,1.2875081424794834,0.7113770759455276,0.4438151538101379,-1.4398508240989298,-1.3181898270212515,-0.37404985087886583,-1.2063250773188248,1.0612325519320318,0.7652450185750724,0.3872246128722699,0.20875281160760895
2016-08-31,19787.369140625,13.239999771118164,1.0,1.0,0.0,0.25945733651196523,0.21914617678395065,0.17894660281303706,-1.378201769367231,1.3602373784348802,1.2443571318894595,1.042276989559023,0.6813389091816284,-1.425217688773206,-1.3190680177165193,-0.28925342674512994,-1.1861188059001604,0.8437180454009869,1.3276453542724196,1.1076533473197505,0.5753561103964865
2016-09-01,19788.619140625,13.34000015258789,1.0,1.0,0.0,0.29853212790871186,0.23826719062960086,0.2506705112529129,-1.3704973819033202,1.3619102698333592,0.9651459601578177,1.2476758544125024,0.3321699810588906,-1.4147761385321365,-1.3141257936296153,-0.2600946932116891,-1.197976071035151,-0.034117762898377,0.5644615257684875,1.067376793362887,0.6563948653099012
2016-09-02,19882.96875,12.9399995803833,1.0,0.0,0.0,0.33817552855722727,0.2619563681273446,0.30960251483575035,-1.362340418834114,1.489966116266501,1.2001332669333804,1.2165268598301608,0.36568876681993645,-1.4048574316511115,-1.306970795382714,-0.24623439592525986,-1.228883646062199,0.28375740294030444,0.1743097166727572,0.6241967688103889,0.966072834935683
2016-09-06,20425.9609375,12.75,0.0,0.0,0.0,0.4487482269883501,0.30431555572498586,0.5504566492086581,-1.3481328706303182,2.041203143507186,1.2625859886146702,1.2230254162610223,1.047997588857252,-1.3742533074216168,-1.3189264826879343,-0.015486778524380379,-1.1216480263745758,1.786424416757408,1.4427699816773092,1.1615626683447364,1.7359333306910987
